{'iter_num': 4000, 'train_batch_size': 8, 'last_iter': 0, 'lr': 0.005, 'lr_decay': 0.9, 'weight_decay': 0.0005, 'momentum': 0.9, 'snapshot': '', 'scale': 416}

[iter 1], [train loss 6.31908], [loss_fuse 0.70099], [loss1_h2l 0.70475], [loss2_h2l 0.70422], [loss3_h2l 0.70160], [loss4_h2l 0.69197], [loss1_l2h 0.70818], [loss2_l2h 0.70283], [loss3_l2h 0.70185], [loss4_l2h 0.70269], [lr 0.0050000000000]
[iter 12], [train loss 4.95103], [loss_fuse 0.55242], [loss1_h2l 0.56122], [loss2_h2l 0.55635], [loss3_h2l 0.55210], [loss4_h2l 0.54281], [loss1_l2h 0.54095], [loss2_l2h 0.54492], [loss3_l2h 0.54846], [loss4_l2h 0.55180], [lr 0.0049876232967]
[iter 13], [train loss 4.81349], [loss_fuse 0.53730], [loss1_h2l 0.54636], [loss2_h2l 0.54158], [loss3_h2l 0.53700], [loss4_h2l 0.52785], [loss1_l2h 0.52524], [loss2_l2h 0.52916], [loss3_l2h 0.53279], [loss4_l2h 0.53620], [lr 0.0049864979728]
[iter 14], [train loss 4.76886], [loss_fuse 0.53274], [loss1_h2l 0.54103], [loss2_h2l 0.53598], [loss3_h2l 0.53195], [loss4_h2l 0.52282], [loss1_l2h 0.51961], [loss2_l2h 0.52466], [loss3_l2h 0.52841], [loss4_l2h 0.53166], [lr 0.0049853726206]
[iter 15], [train loss 4.66392], [loss_fuse 0.52082], [loss1_h2l 0.52995], [loss2_h2l 0.52522], [loss3_h2l 0.52113], [loss4_h2l 0.51204], [loss1_l2h 0.50734], [loss2_l2h 0.51229], [loss3_l2h 0.51595], [loss4_l2h 0.51918], [lr 0.0049842472402]
[iter 16], [train loss 4.58526], [loss_fuse 0.51214], [loss1_h2l 0.52118], [loss2_h2l 0.51615], [loss3_h2l 0.51223], [loss4_h2l 0.50372], [loss1_l2h 0.49882], [loss2_l2h 0.50368], [loss3_l2h 0.50702], [loss4_l2h 0.51033], [lr 0.0049831218316]
[iter 17], [train loss 4.56647], [loss_fuse 0.51032], [loss1_h2l 0.51872], [loss2_h2l 0.51392], [loss3_h2l 0.51018], [loss4_h2l 0.50132], [loss1_l2h 0.49610], [loss2_l2h 0.50198], [loss3_l2h 0.50534], [loss4_l2h 0.50859], [lr 0.0049819963947]
[iter 18], [train loss 4.46552], [loss_fuse 0.49870], [loss1_h2l 0.50793], [loss2_h2l 0.50330], [loss3_h2l 0.49986], [loss4_h2l 0.49107], [loss1_l2h 0.48462], [loss2_l2h 0.49014], [loss3_l2h 0.49335], [loss4_l2h 0.49654], [lr 0.0049808709296]
[iter 19], [train loss 4.39430], [loss_fuse 0.49032], [loss1_h2l 0.49991], [loss2_h2l 0.49541], [loss3_h2l 0.49218], [loss4_h2l 0.48410], [loss1_l2h 0.47691], [loss2_l2h 0.48211], [loss3_l2h 0.48512], [loss4_l2h 0.48824], [lr 0.0049797454362]
[iter 20], [train loss 4.33742], [loss_fuse 0.48363], [loss1_h2l 0.49368], [loss2_h2l 0.48924], [loss3_h2l 0.48620], [loss4_h2l 0.47857], [loss1_l2h 0.47036], [loss2_l2h 0.47562], [loss3_l2h 0.47850], [loss4_l2h 0.48161], [lr 0.0049786199146]
[iter 21], [train loss 4.30024], [loss_fuse 0.47903], [loss1_h2l 0.48856], [loss2_h2l 0.48427], [loss3_h2l 0.48112], [loss4_h2l 0.47382], [loss1_l2h 0.46722], [loss2_l2h 0.47266], [loss3_l2h 0.47525], [loss4_l2h 0.47832], [lr 0.0049774943647]
[iter 22], [train loss 4.19526], [loss_fuse 0.46663], [loss1_h2l 0.47700], [loss2_h2l 0.47282], [loss3_h2l 0.46979], [loss4_h2l 0.46313], [loss1_l2h 0.45568], [loss2_l2h 0.46076], [loss3_l2h 0.46323], [loss4_l2h 0.46623], [lr 0.0049763687865]
[iter 23], [train loss 4.16814], [loss_fuse 0.46301], [loss1_h2l 0.47362], [loss2_h2l 0.46950], [loss3_h2l 0.46659], [loss4_h2l 0.46090], [loss1_l2h 0.45313], [loss2_l2h 0.45787], [loss3_l2h 0.46035], [loss4_l2h 0.46318], [lr 0.0049752431800]
[iter 24], [train loss 4.13470], [loss_fuse 0.45855], [loss1_h2l 0.47011], [loss2_h2l 0.46599], [loss3_h2l 0.46324], [loss4_h2l 0.45818], [loss1_l2h 0.44931], [loss2_l2h 0.45387], [loss3_l2h 0.45633], [loss4_l2h 0.45910], [lr 0.0049741175452]
[iter 25], [train loss 4.06447], [loss_fuse 0.45002], [loss1_h2l 0.46233], [loss2_h2l 0.45824], [loss3_h2l 0.45563], [loss4_h2l 0.45115], [loss1_l2h 0.44179], [loss2_l2h 0.44593], [loss3_l2h 0.44835], [loss4_l2h 0.45104], [lr 0.0049729918821]
[iter 26], [train loss 3.97725], [loss_fuse 0.43951], [loss1_h2l 0.45242], [loss2_h2l 0.44843], [loss3_h2l 0.44598], [loss4_h2l 0.44232], [loss1_l2h 0.43255], [loss2_l2h 0.43629], [loss3_l2h 0.43857], [loss4_l2h 0.44118], [lr 0.0049718661907]
[iter 27], [train loss 4.01882], [loss_fuse 0.44382], [loss1_h2l 0.45780], [loss2_h2l 0.45403], [loss3_h2l 0.45135], [loss4_h2l 0.44686], [loss1_l2h 0.43583], [loss2_l2h 0.44062], [loss3_l2h 0.44291], [loss4_l2h 0.44560], [lr 0.0049707404710]
[iter 28], [train loss 3.98347], [loss_fuse 0.43920], [loss1_h2l 0.45331], [loss2_h2l 0.44966], [loss3_h2l 0.44697], [loss4_h2l 0.44308], [loss1_l2h 0.43294], [loss2_l2h 0.43710], [loss3_l2h 0.43933], [loss4_l2h 0.44188], [lr 0.0049696147230]
[iter 29], [train loss 3.98516], [loss_fuse 0.43866], [loss1_h2l 0.45377], [loss2_h2l 0.45044], [loss3_h2l 0.44750], [loss4_h2l 0.44382], [loss1_l2h 0.43288], [loss2_l2h 0.43706], [loss3_l2h 0.43932], [loss4_l2h 0.44170], [lr 0.0049684889466]
[iter 30], [train loss 3.94779], [loss_fuse 0.43380], [loss1_h2l 0.45006], [loss2_h2l 0.44671], [loss3_h2l 0.44401], [loss4_h2l 0.44132], [loss1_l2h 0.42848], [loss2_l2h 0.43222], [loss3_l2h 0.43446], [loss4_l2h 0.43674], [lr 0.0049673631419]
[iter 31], [train loss 3.90955], [loss_fuse 0.42886], [loss1_h2l 0.44572], [loss2_h2l 0.44240], [loss3_h2l 0.43980], [loss4_h2l 0.43788], [loss1_l2h 0.42467], [loss2_l2h 0.42791], [loss3_l2h 0.43007], [loss4_l2h 0.43224], [lr 0.0049662373088]
[iter 32], [train loss 3.87180], [loss_fuse 0.42394], [loss1_h2l 0.44146], [loss2_h2l 0.43817], [loss3_h2l 0.43568], [loss4_h2l 0.43408], [loss1_l2h 0.42088], [loss2_l2h 0.42374], [loss3_l2h 0.42587], [loss4_l2h 0.42798], [lr 0.0049651114474]
[iter 33], [train loss 3.85074], [loss_fuse 0.42099], [loss1_h2l 0.43911], [loss2_h2l 0.43585], [loss3_h2l 0.43342], [loss4_h2l 0.43225], [loss1_l2h 0.41856], [loss2_l2h 0.42135], [loss3_l2h 0.42359], [loss4_l2h 0.42562], [lr 0.0049639855576]
[iter 34], [train loss 3.79678], [loss_fuse 0.41458], [loss1_h2l 0.43306], [loss2_h2l 0.42980], [loss3_h2l 0.42748], [loss4_h2l 0.42665], [loss1_l2h 0.41283], [loss2_l2h 0.41534], [loss3_l2h 0.41753], [loss4_l2h 0.41951], [lr 0.0049628596394]
[iter 35], [train loss 3.77052], [loss_fuse 0.41106], [loss1_h2l 0.43063], [loss2_h2l 0.42733], [loss3_h2l 0.42517], [loss4_h2l 0.42489], [loss1_l2h 0.40966], [loss2_l2h 0.41188], [loss3_l2h 0.41398], [loss4_l2h 0.41593], [lr 0.0049617336929]
[iter 36], [train loss 3.73820], [loss_fuse 0.40683], [loss1_h2l 0.42711], [loss2_h2l 0.42384], [loss3_h2l 0.42181], [loss4_h2l 0.42222], [loss1_l2h 0.40617], [loss2_l2h 0.40812], [loss3_l2h 0.41011], [loss4_l2h 0.41199], [lr 0.0049606077179]
[iter 37], [train loss 3.70003], [loss_fuse 0.40194], [loss1_h2l 0.42278], [loss2_h2l 0.41957], [loss3_h2l 0.41764], [loss4_h2l 0.41848], [loss1_l2h 0.40219], [loss2_l2h 0.40391], [loss3_l2h 0.40586], [loss4_l2h 0.40767], [lr 0.0049594817146]
[iter 38], [train loss 3.68322], [loss_fuse 0.39980], [loss1_h2l 0.42052], [loss2_h2l 0.41734], [loss3_h2l 0.41544], [loss4_h2l 0.41638], [loss1_l2h 0.40082], [loss2_l2h 0.40246], [loss3_l2h 0.40432], [loss4_l2h 0.40615], [lr 0.0049583556828]
[iter 39], [train loss 3.65466], [loss_fuse 0.39613], [loss1_h2l 0.41713], [loss2_h2l 0.41403], [loss3_h2l 0.41220], [loss4_h2l 0.41338], [loss1_l2h 0.39809], [loss2_l2h 0.39947], [loss3_l2h 0.40126], [loss4_l2h 0.40297], [lr 0.0049572296227]
[iter 40], [train loss 3.61544], [loss_fuse 0.39113], [loss1_h2l 0.41282], [loss2_h2l 0.40973], [loss3_h2l 0.40809], [loss4_h2l 0.40957], [loss1_l2h 0.39404], [loss2_l2h 0.39500], [loss3_l2h 0.39673], [loss4_l2h 0.39834], [lr 0.0049561035341]
[iter 41], [train loss 3.61181], [loss_fuse 0.39081], [loss1_h2l 0.41295], [loss2_h2l 0.40982], [loss3_h2l 0.40819], [loss4_h2l 0.41082], [loss1_l2h 0.39271], [loss2_l2h 0.39375], [loss3_l2h 0.39563], [loss4_l2h 0.39713], [lr 0.0049549774171]
[iter 42], [train loss 3.58954], [loss_fuse 0.38784], [loss1_h2l 0.41049], [loss2_h2l 0.40743], [loss3_h2l 0.40589], [loss4_h2l 0.40884], [loss1_l2h 0.39033], [loss2_l2h 0.39117], [loss3_l2h 0.39302], [loss4_l2h 0.39453], [lr 0.0049538512716]
[iter 43], [train loss 3.57118], [loss_fuse 0.38537], [loss1_h2l 0.40823], [loss2_h2l 0.40515], [loss3_h2l 0.40361], [loss4_h2l 0.40659], [loss1_l2h 0.38885], [loss2_l2h 0.38947], [loss3_l2h 0.39124], [loss4_l2h 0.39268], [lr 0.0049527250977]
[iter 44], [train loss 3.55792], [loss_fuse 0.38346], [loss1_h2l 0.40602], [loss2_h2l 0.40299], [loss3_h2l 0.40146], [loss4_h2l 0.40478], [loss1_l2h 0.38799], [loss2_l2h 0.38881], [loss3_l2h 0.39042], [loss4_l2h 0.39198], [lr 0.0049515988954]
[iter 45], [train loss 3.52159], [loss_fuse 0.37917], [loss1_h2l 0.40190], [loss2_h2l 0.39888], [loss3_h2l 0.39752], [loss4_h2l 0.40120], [loss1_l2h 0.38410], [loss2_l2h 0.38471], [loss3_l2h 0.38631], [loss4_l2h 0.38779], [lr 0.0049504726646]
[iter 46], [train loss 3.49501], [loss_fuse 0.37574], [loss1_h2l 0.39860], [loss2_h2l 0.39563], [loss3_h2l 0.39435], [loss4_h2l 0.39833], [loss1_l2h 0.38177], [loss2_l2h 0.38203], [loss3_l2h 0.38357], [loss4_l2h 0.38499], [lr 0.0049493464053]
[iter 47], [train loss 3.47213], [loss_fuse 0.37310], [loss1_h2l 0.39602], [loss2_h2l 0.39305], [loss3_h2l 0.39178], [loss4_h2l 0.39651], [loss1_l2h 0.37928], [loss2_l2h 0.37932], [loss3_l2h 0.38083], [loss4_l2h 0.38224], [lr 0.0049482201175]
[iter 48], [train loss 3.48122], [loss_fuse 0.37448], [loss1_h2l 0.39674], [loss2_h2l 0.39379], [loss3_h2l 0.39247], [loss4_h2l 0.39746], [loss1_l2h 0.37985], [loss2_l2h 0.38041], [loss3_l2h 0.38210], [loss4_l2h 0.38389], [lr 0.0049470938013]
[iter 49], [train loss 3.45297], [loss_fuse 0.37098], [loss1_h2l 0.39366], [loss2_h2l 0.39072], [loss3_h2l 0.38955], [loss4_h2l 0.39481], [loss1_l2h 0.37696], [loss2_l2h 0.37714], [loss3_l2h 0.37872], [loss4_l2h 0.38043], [lr 0.0049459674565]
[iter 50], [train loss 3.43456], [loss_fuse 0.36868], [loss1_h2l 0.39144], [loss2_h2l 0.38854], [loss3_h2l 0.38746], [loss4_h2l 0.39296], [loss1_l2h 0.37513], [loss2_l2h 0.37518], [loss3_l2h 0.37675], [loss4_l2h 0.37841], [lr 0.0049448410833]
[iter 51], [train loss 3.42557], [loss_fuse 0.36759], [loss1_h2l 0.39002], [loss2_h2l 0.38711], [loss3_h2l 0.38608], [loss4_h2l 0.39179], [loss1_l2h 0.37434], [loss2_l2h 0.37457], [loss3_l2h 0.37614], [loss4_l2h 0.37793], [lr 0.0049437146816]
[iter 52], [train loss 3.40396], [loss_fuse 0.36497], [loss1_h2l 0.38757], [loss2_h2l 0.38467], [loss3_h2l 0.38372], [loss4_h2l 0.38964], [loss1_l2h 0.37200], [loss2_l2h 0.37220], [loss3_l2h 0.37372], [loss4_l2h 0.37547], [lr 0.0049425882513]
[iter 53], [train loss 3.37767], [loss_fuse 0.36174], [loss1_h2l 0.38453], [loss2_h2l 0.38167], [loss3_h2l 0.38079], [loss4_h2l 0.38707], [loss1_l2h 0.36953], [loss2_l2h 0.36926], [loss3_l2h 0.37073], [loss4_l2h 0.37236], [lr 0.0049414617925]
[iter 54], [train loss 3.36233], [loss_fuse 0.35996], [loss1_h2l 0.38283], [loss2_h2l 0.37998], [loss3_h2l 0.37909], [loss4_h2l 0.38575], [loss1_l2h 0.36777], [loss2_l2h 0.36748], [loss3_l2h 0.36890], [loss4_l2h 0.37057], [lr 0.0049403353052]
[iter 55], [train loss 3.37552], [loss_fuse 0.36173], [loss1_h2l 0.38403], [loss2_h2l 0.38125], [loss3_h2l 0.38069], [loss4_h2l 0.38761], [loss1_l2h 0.36970], [loss2_l2h 0.36877], [loss3_l2h 0.37014], [loss4_l2h 0.37160], [lr 0.0049392087893]
[iter 56], [train loss 3.34820], [loss_fuse 0.35843], [loss1_h2l 0.38089], [loss2_h2l 0.37814], [loss3_h2l 0.37771], [loss4_h2l 0.38482], [loss1_l2h 0.36690], [loss2_l2h 0.36574], [loss3_l2h 0.36708], [loss4_l2h 0.36849], [lr 0.0049380822449]
[iter 57], [train loss 3.32621], [loss_fuse 0.35566], [loss1_h2l 0.37814], [loss2_h2l 0.37542], [loss3_h2l 0.37505], [loss4_h2l 0.38258], [loss1_l2h 0.36490], [loss2_l2h 0.36349], [loss3_l2h 0.36480], [loss4_l2h 0.36616], [lr 0.0049369556719]
[iter 58], [train loss 3.30450], [loss_fuse 0.35296], [loss1_h2l 0.37551], [loss2_h2l 0.37283], [loss3_h2l 0.37255], [loss4_h2l 0.38057], [loss1_l2h 0.36278], [loss2_l2h 0.36112], [loss3_l2h 0.36243], [loss4_l2h 0.36375], [lr 0.0049358290704]
[iter 59], [train loss 3.28169], [loss_fuse 0.35020], [loss1_h2l 0.37283], [loss2_h2l 0.37019], [loss3_h2l 0.36999], [loss4_h2l 0.37826], [loss1_l2h 0.36060], [loss2_l2h 0.35862], [loss3_l2h 0.35987], [loss4_l2h 0.36112], [lr 0.0049347024403]
[iter 60], [train loss 3.26210], [loss_fuse 0.34778], [loss1_h2l 0.37066], [loss2_h2l 0.36805], [loss3_h2l 0.36795], [loss4_h2l 0.37660], [loss1_l2h 0.35856], [loss2_l2h 0.35629], [loss3_l2h 0.35751], [loss4_l2h 0.35869], [lr 0.0049335757816]
[iter 61], [train loss 3.25168], [loss_fuse 0.34659], [loss1_h2l 0.36923], [loss2_h2l 0.36667], [loss3_h2l 0.36649], [loss4_h2l 0.37569], [loss1_l2h 0.35725], [loss2_l2h 0.35530], [loss3_l2h 0.35658], [loss4_l2h 0.35789], [lr 0.0049324490943]
[iter 62], [train loss 3.24907], [loss_fuse 0.34620], [loss1_h2l 0.36851], [loss2_h2l 0.36590], [loss3_h2l 0.36576], [loss4_h2l 0.37571], [loss1_l2h 0.35738], [loss2_l2h 0.35533], [loss3_l2h 0.35651], [loss4_l2h 0.35777], [lr 0.0049313223785]
[iter 63], [train loss 3.23137], [loss_fuse 0.34402], [loss1_h2l 0.36674], [loss2_h2l 0.36418], [loss3_h2l 0.36407], [loss4_h2l 0.37456], [loss1_l2h 0.35535], [loss2_l2h 0.35298], [loss3_l2h 0.35412], [loss4_l2h 0.35536], [lr 0.0049301956340]
[iter 64], [train loss 3.20972], [loss_fuse 0.34143], [loss1_h2l 0.36409], [loss2_h2l 0.36156], [loss3_h2l 0.36156], [loss4_h2l 0.37218], [loss1_l2h 0.35362], [loss2_l2h 0.35065], [loss3_l2h 0.35174], [loss4_l2h 0.35289], [lr 0.0049290688609]
[iter 65], [train loss 3.19046], [loss_fuse 0.33911], [loss1_h2l 0.36176], [loss2_h2l 0.35926], [loss3_h2l 0.35928], [loss4_h2l 0.37018], [loss1_l2h 0.35173], [loss2_l2h 0.34862], [loss3_l2h 0.34969], [loss4_l2h 0.35083], [lr 0.0049279420592]
[iter 66], [train loss 3.17084], [loss_fuse 0.33680], [loss1_h2l 0.35951], [loss2_h2l 0.35702], [loss3_h2l 0.35705], [loss4_h2l 0.36847], [loss1_l2h 0.34962], [loss2_l2h 0.34638], [loss3_l2h 0.34744], [loss4_l2h 0.34855], [lr 0.0049268152289]
[iter 67], [train loss 3.14836], [loss_fuse 0.33414], [loss1_h2l 0.35685], [loss2_h2l 0.35436], [loss3_h2l 0.35446], [loss4_h2l 0.36596], [loss1_l2h 0.34752], [loss2_l2h 0.34400], [loss3_l2h 0.34500], [loss4_l2h 0.34607], [lr 0.0049256883699]
[iter 68], [train loss 3.13150], [loss_fuse 0.33218], [loss1_h2l 0.35484], [loss2_h2l 0.35233], [loss3_h2l 0.35242], [loss4_h2l 0.36422], [loss1_l2h 0.34605], [loss2_l2h 0.34217], [loss3_l2h 0.34311], [loss4_l2h 0.34416], [lr 0.0049245614823]
[iter 69], [train loss 3.11908], [loss_fuse 0.33079], [loss1_h2l 0.35351], [loss2_h2l 0.35101], [loss3_h2l 0.35106], [loss4_h2l 0.36331], [loss1_l2h 0.34447], [loss2_l2h 0.34067], [loss3_l2h 0.34159], [loss4_l2h 0.34266], [lr 0.0049234345660]
[iter 70], [train loss 3.10481], [loss_fuse 0.32921], [loss1_h2l 0.35172], [loss2_h2l 0.34921], [loss3_h2l 0.34925], [loss4_h2l 0.36177], [loss1_l2h 0.34299], [loss2_l2h 0.33925], [loss3_l2h 0.34012], [loss4_l2h 0.34129], [lr 0.0049223076211]
[iter 71], [train loss 3.10164], [loss_fuse 0.32880], [loss1_h2l 0.35110], [loss2_h2l 0.34858], [loss3_h2l 0.34865], [loss4_h2l 0.36129], [loss1_l2h 0.34343], [loss2_l2h 0.33901], [loss3_l2h 0.33983], [loss4_l2h 0.34093], [lr 0.0049211806475]
[iter 72], [train loss 3.10991], [loss_fuse 0.32982], [loss1_h2l 0.35171], [loss2_h2l 0.34919], [loss3_h2l 0.34933], [loss4_h2l 0.36218], [loss1_l2h 0.34463], [loss2_l2h 0.34009], [loss3_l2h 0.34096], [loss4_l2h 0.34200], [lr 0.0049200536452]
[iter 73], [train loss 3.09692], [loss_fuse 0.32837], [loss1_h2l 0.35018], [loss2_h2l 0.34770], [loss3_h2l 0.34784], [loss4_h2l 0.36108], [loss1_l2h 0.34321], [loss2_l2h 0.33861], [loss3_l2h 0.33945], [loss4_l2h 0.34048], [lr 0.0049189266143]
[iter 74], [train loss 3.09527], [loss_fuse 0.32828], [loss1_h2l 0.34971], [loss2_h2l 0.34718], [loss3_h2l 0.34723], [loss4_h2l 0.36049], [loss1_l2h 0.34309], [loss2_l2h 0.33883], [loss3_l2h 0.33967], [loss4_l2h 0.34078], [lr 0.0049177995546]
[iter 75], [train loss 3.07720], [loss_fuse 0.32610], [loss1_h2l 0.34747], [loss2_h2l 0.34498], [loss3_h2l 0.34513], [loss4_h2l 0.35859], [loss1_l2h 0.34153], [loss2_l2h 0.33691], [loss3_l2h 0.33772], [loss4_l2h 0.33877], [lr 0.0049166724663]
[iter 76], [train loss 3.07543], [loss_fuse 0.32602], [loss1_h2l 0.34734], [loss2_h2l 0.34480], [loss3_h2l 0.34481], [loss4_h2l 0.35853], [loss1_l2h 0.34098], [loss2_l2h 0.33669], [loss3_l2h 0.33755], [loss4_l2h 0.33870], [lr 0.0049155453492]
[iter 77], [train loss 3.06530], [loss_fuse 0.32481], [loss1_h2l 0.34617], [loss2_h2l 0.34362], [loss3_h2l 0.34365], [loss4_h2l 0.35812], [loss1_l2h 0.33981], [loss2_l2h 0.33541], [loss3_l2h 0.33629], [loss4_l2h 0.33743], [lr 0.0049144182034]
[iter 78], [train loss 3.05218], [loss_fuse 0.32332], [loss1_h2l 0.34470], [loss2_h2l 0.34216], [loss3_h2l 0.34219], [loss4_h2l 0.35694], [loss1_l2h 0.33834], [loss2_l2h 0.33389], [loss3_l2h 0.33475], [loss4_l2h 0.33588], [lr 0.0049132910289]
[iter 79], [train loss 3.03867], [loss_fuse 0.32172], [loss1_h2l 0.34314], [loss2_h2l 0.34064], [loss3_h2l 0.34078], [loss4_h2l 0.35579], [loss1_l2h 0.33698], [loss2_l2h 0.33228], [loss3_l2h 0.33314], [loss4_l2h 0.33419], [lr 0.0049121638257]
[iter 80], [train loss 3.02439], [loss_fuse 0.32009], [loss1_h2l 0.34141], [loss2_h2l 0.33895], [loss3_h2l 0.33909], [loss4_h2l 0.35441], [loss1_l2h 0.33562], [loss2_l2h 0.33069], [loss3_l2h 0.33155], [loss4_l2h 0.33258], [lr 0.0049110365937]
[iter 81], [train loss 3.01074], [loss_fuse 0.31846], [loss1_h2l 0.33986], [loss2_h2l 0.33746], [loss3_h2l 0.33769], [loss4_h2l 0.35315], [loss1_l2h 0.33435], [loss2_l2h 0.32903], [loss3_l2h 0.32988], [loss4_l2h 0.33085], [lr 0.0049099093330]
[iter 82], [train loss 2.99675], [loss_fuse 0.31692], [loss1_h2l 0.33822], [loss2_h2l 0.33583], [loss3_h2l 0.33614], [loss4_h2l 0.35176], [loss1_l2h 0.33287], [loss2_l2h 0.32746], [loss3_l2h 0.32829], [loss4_l2h 0.32926], [lr 0.0049087820435]
[iter 83], [train loss 2.98216], [loss_fuse 0.31522], [loss1_h2l 0.33662], [loss2_h2l 0.33427], [loss3_h2l 0.33465], [loss4_h2l 0.35057], [loss1_l2h 0.33116], [loss2_l2h 0.32569], [loss3_l2h 0.32652], [loss4_l2h 0.32746], [lr 0.0049076547253]
[iter 84], [train loss 2.96761], [loss_fuse 0.31348], [loss1_h2l 0.33487], [loss2_h2l 0.33255], [loss3_h2l 0.33303], [loss4_h2l 0.34908], [loss1_l2h 0.32979], [loss2_l2h 0.32408], [loss3_l2h 0.32491], [loss4_l2h 0.32582], [lr 0.0049065273782]
[iter 85], [train loss 2.96030], [loss_fuse 0.31274], [loss1_h2l 0.33398], [loss2_h2l 0.33162], [loss3_h2l 0.33201], [loss4_h2l 0.34807], [loss1_l2h 0.32908], [loss2_l2h 0.32344], [loss3_l2h 0.32422], [loss4_l2h 0.32516], [lr 0.0049054000024]
[iter 86], [train loss 2.95051], [loss_fuse 0.31169], [loss1_h2l 0.33256], [loss2_h2l 0.33016], [loss3_h2l 0.33054], [loss4_h2l 0.34687], [loss1_l2h 0.32815], [loss2_l2h 0.32269], [loss3_l2h 0.32344], [loss4_l2h 0.32441], [lr 0.0049042725978]
[iter 87], [train loss 2.93749], [loss_fuse 0.31023], [loss1_h2l 0.33093], [loss2_h2l 0.32855], [loss3_h2l 0.32903], [loss4_h2l 0.34540], [loss1_l2h 0.32686], [loss2_l2h 0.32136], [loss3_l2h 0.32209], [loss4_l2h 0.32304], [lr 0.0049031451645]
[iter 88], [train loss 2.92510], [loss_fuse 0.30877], [loss1_h2l 0.32942], [loss2_h2l 0.32709], [loss3_h2l 0.32765], [loss4_h2l 0.34413], [loss1_l2h 0.32571], [loss2_l2h 0.31998], [loss3_l2h 0.32071], [loss4_l2h 0.32163], [lr 0.0049020177023]
